	Episesarma_versicolor1	Episesarma_versicolor2	Episesarma_versicolor3	Parasesarma_affine	Parasesarma_continentale	Orisarma_dehaani1	Orisarma_dehaani2	Orisarma_dehaani3	Orisarma_intermedium	Orisarma_sinense	Clistocoeloma_villosum	Fasciarma_fasciatum	Macrophthalmus_definitus1	Macrophthalmus_definitus2	Macrophthalmus_definitus3	Mictyris_brevidactylus	Metaplax_longipes1	Metaplax_longipes2	Metaplax_longipes3	Metaplax_tredecim1	Metaplax_tredecim2	Metaplax_tredecim3	Metaplax_tredecim4	Gelasimus_borealis1	Gelasimus_borealis2	Gelasimus_borealis3	Tubuca_arcuata1	Tubuca_arcuata2	Paraleptuca_splendida1	Paraleptuca_splendida2	Ocypode_ceratophthalmus	Hemigrapsus_penicillatus	Metopograpsus_frontalis1	Metopograpsus_frontalis2	Metopograpsus_frontalis3	Etisus_laevimanus	Leptodius_affinis	Thalamita_danae1	Thalamita_danae2	Scylla_paramamosain	Epixanthus_frontalis1	Epixanthus_frontalis2	Epixanthus_frontalis3
4.2.2.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	5	2	2	0	0	0	0	0	0	11	0	23	19	0	15	0	0	0	0	0
4.2.2.3	249	134	41	13	0	0	0	0	0	14	0	35	2	5	4	13	0	0	0	0	0	0	0	0	2	4	0	0	0	3	25	10	22	19	100	5640	619	2	0	0	8	15	6
4.2.2.5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.2.7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.2.8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.99.16	0	3	0	0	0	0	0	0	0	0	0	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
AA0	3216	50394	3244	7663	1177	16284	1393	1117	379	4334	202	5643	1334	1286	406	3056	206	5568	660	311	629	1648	650	3009	2348	1358	7886	209	639	3507	21485	1725	4591	7348	4558	11219	1069	548	585	200	10880	8484	3783
AA1	2969	43419	3183	14272	1533	54608	9515	7771	433	9174	583	8643	1891	1814	574	5633	982	7187	6516	826	1127	2757	3073	13387	10140	3790	16212	2281	2114	22100	77401	8788	11658	15935	8532	37550	8381	1148	21112	14221	74779	32761	105202
AA1_1	574	320	383	561	5	320	488	229	75	3694	1556	11277	53	40	7	18	341	502	493	9	5	33	22	135	114	70	239	102	0	49	11	114	582	665	1331	290	1	384	252	8	1061	96	297
AA1_2	562	4933	333	1559	283	840	105	190	167	270	4	562	161	200	17	48	5	64	9	27	109	25	19	63	117	19	726	0	8	1360	2942	398	210	134	151	801	179	47	6	936	451	1891	3028
AA1_3	24	817	48	48	4	120	96	44	9	107	0	210	44	34	2	78	51	74	1	6	8	28	21	329	382	161	255	3	13	269	93	54	81	61	281	789	97	34	0	0	3407	2605	594
AA10	5	408	19	39	6	30	6	7	0	164	3	84	1	2	2	65	2	0	0	0	2	22	12	24	25	10	70	1	0	53	275	0	23	19	9	155	64	0	4	0	240	38	380
AA11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AA12	9	404	26	32	1	37	33	11	9	131	13	54	103	117	9	68	2	68	2	8	21	19	8	60	65	15	253	7	22	27	0	77	122	32	139	349	24	72	6	0	16	13	80
AA15	48	1541	187	129	27	15	29	23	0	29	18	41	249	210	87	527	3	155	23	28	45	354	44	708	547	276	659	12	105	265	223	74	709	292	1015	2274	27	104	7	63	750	368	151
AA17	1650	10386	734	2682	760	6013	317	205	182	1709	70	1351	413	302	135	1334	396	2962	297	162	421	487	309	1836	1392	667	2261	226	162	1514	13407	1148	2323	3192	2663	10538	548	309	215	288	3373	3240	2073
AA2	0	0	0	11	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	3	1	9	0	0	0	0	0	0	0
AA3	70	2927	129	1291	4	175	281	116	0	1671	12	255	227	263	62	367	20	278	72	10	153	103	126	545	418	273	1858	25	240	522	3254	162	588	277	309	2135	23	75	23	0	2639	218	388
AA3_1	10	259	40	27	0	27	29	42	0	24	0	55	27	30	8	67	5	17	0	5	12	31	19	55	43	21	62	1	30	92	6	30	50	347	64	180	0	4	9	12	80	8	26
AA3_2	5883	60186	3317	11425	2016	20567	1954	1293	640	8970	789	5288	1467	1373	671	3200	263	5787	1415	505	1454	2705	1366	5573	4134	2058	11315	700	1203	7194	31465	2825	6663	9574	9454	23627	3049	1256	360	980	27464	13411	14724
AA3_3	0	148	3	0	0	16	16	1	0	15	0	8	3	2	0	8	4	1	0	0	11	0	0	0	0	0	77	4	0	5	0	0	9	9	9	9	0	0	0	0	0	10	4
AA3_4	6	187	13	0	0	9	7	35	0	319	0	24	2	4	2	0	0	0	0	2	0	0	7	19	27	10	23	0	0	8	0	16	31	11	1	14	0	6	0	0	0	0	0
AA4	455	16266	906	484	161	1924	763	442	82	2608	110	2301	1041	846	329	2002	78	1580	312	184	225	492	225	2778	2068	1109	6949	106	1015	1663	224	406	2929	2570	3557	10461	94	448	57	9	12526	2021	2477
AA5	2	278	17	33	0	75	160	26	0	58	3	23	24	29	11	202	0	3	185	2	0	0	4	97	36	41	154	0	0	29	230	0	61	51	42	74	70	0	6	17	710	71	579
AA5_1	902	10268	394	2650	377	4184	172	115	107	1121	4	1284	265	325	68	855	161	2281	549	93	245	223	191	883	558	371	2047	550	184	752	11517	440	1446	2238	1402	2815	592	195	182	147	6701	3756	6884
AA5_2	0	11	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0	0	8	8	5	42	0	0	6	0	0	18	12	13	18	0	0	0	0	377	0	6
AA6	450	5630	201	1204	223	2883	45	43	45	652	11	642	226	220	75	356	115	2279	45	54	97	134	116	525	419	239	943	36	105	323	12549	384	607	1612	1066	1285	590	36	38	28	634	1914	476
AA7	101	7943	295	755	25	124	397	189	7	780	124	354	163	165	70	550	27	914	25	19	50	107	30	288	203	138	1832	9	96	397	39	38	775	1445	737	1389	0	43	18	0	200	356	102
AA8	3	363	29	76	26	36	32	18	3	63	0	68	47	47	13	149	30	64	47	11	10	73	21	118	111	39	302	15	101	54	0	14	134	86	89	250	3	9	0	0	253	65	259
AA9	1329	11983	946	4277	363	9850	315	1050	124	2668	94	1968	476	559	146	989	285	2796	1026	175	313	518	625	3114	2056	1046	2804	154	709	4763	30163	667	2168	4446	2506	8789	1626	257	209	8087	12065	7191	7580
CBM0	485	9266	1596	640	27	1381	444	211	8	989	40	861	383	350	135	1603	290	2710	669	79	92	829	126	4533	3302	1085	1987	362	370	1859	3612	96	1720	738	905	2703	82	213	174	498	24256	11178	23154
CBM1	20	602	78	13	2	45	55	4	0	45	0	58	44	33	3	21	0	90	10	7	2	11	1	64	28	20	428	8	1	70	0	35	103	85	25	263	47	0	0	0	12	204	62
CBM10	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBM12	129	6361	600	1541	46	10922	261	283	6	1809	136	953	159	166	61	945	1237	3923	38	42	139	701	226	811	591	353	2379	34	368	1282	11891	365	1095	2407	1170	1844	1764	128	98	39	14448	6878	6297
CBM13	7266	96764	7364	19648	3885	50498	9981	7085	1033	20922	1272	13966	3552	3699	1270	10165	1702	14637	6113	1444	2324	5766	4250	18733	13831	5251	34036	3823	2929	17903	88869	14594	24798	27643	19837	48081	15500	1241	13345	11595	130629	61651	185731
CBM14	53	1585	86	145	49	280	118	67	3	274	32	232	21	42	6	170	123	283	374	26	63	97	99	271	252	71	665	13	312	272	1070	12	158	72	153	893	42	16	10	0	228	634	69
CBM16	65	1720	176	1205	16	42	68	70	24	99	16	386	74	91	31	973	64	75	9	20	48	168	76	547	277	184	1614	26	443	404	223	111	565	3455	512	1173	16	172	6	0	742	255	1661
CBM18	114	2099	126	47	0	22	33	60	0	261	60	156	66	40	37	201	0	65	8	7	13	215	15	428	341	144	813	0	53	115	0	0	370	135	194	469	0	11	0	0	1287	506	772
CBM2	4719	53829	3728	10175	1364	5791	2310	2449	569	9877	1072	5528	1513	1382	624	6484	1171	8674	2542	701	1305	2510	2194	9386	7002	3066	22070	2507	2885	18741	49639	3939	7581	11886	8492	29119	3254	592	568	674	46805	16124	26931
CBM20	5915	58879	3751	14819	1715	21671	1390	1357	757	7521	229	6696	1542	1523	471	4701	1064	11290	3710	657	1394	3642	2205	6277	4761	2552	10812	1549	1436	5623	57443	2688	8129	11797	7498	23909	3904	967	579	1044	34111	21795	25314
CBM21	8	300	20	0	5	0	0	0	0	0	0	0	0	0	0	0	0	793	0	21	34	17	103	0	1	1	65	0	0	10	1663	32	173	1807	115	57	380	0	0	29	328	252	352
CBM22	1	456	22	0	0	40	31	1	0	0	0	6	9	0	0	30	0	1	4	4	8	44	20	27	10	9	143	2	14	33	0	0	20	7	36	113	0	0	0	0	4	0	0
CBM23	194	5537	265	809	54	10041	2471	1786	7	790	43	860	218	263	93	462	10	465	183	65	147	504	145	808	805	289	2221	865	273	6300	1058	260	1047	374	715	3579	124	260	14	66	9851	2480	5398
CBM24	0	0	0	64	0	3	4	4	0	0	0	0	0	0	0	0	0	12	2	0	0	17	0	0	0	0	19	0	0	3	194	0	0	0	53	0	0	0	0	0	292	24	9
CBM25	13	3030	8	668	0	4	0	4	0	26	0	55	8	8	1	20	0	1108	0	0	0	14	4	10	8	8	184	0	0	10	3573	24	392	2844	232	25	0	16	7	15	1047	2381	1315
CBM26	13	258	17	165	0	796	60	152	11	148	4	596	35	54	17	124	88	14	233	2	21	17	6	134	103	67	529	4	54	124	1354	121	208	126	586	1123	168	29	4	25	17747	25061	26035
CBM27	14	98	37	104	0	127	0	0	0	0	0	68	14	1	4	59	7	0	5	0	0	2	4	19	26	7	113	1	0	26	0	25	16	18	17	202	0	0	4	0	5	50	2932
CBM3	248	5247	515	581	50	367	119	40	26	674	14	1226	343	450	116	1052	23	587	23	83	244	571	144	1846	1324	708	1996	97	138	509	2482	226	2063	746	1249	6339	92	281	159	8	4427	2170	2185
CBM30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0
CBM31	702	1263	152	948	232	240	10	2	47	53	2	113	29	19	8	20	0	34	560	18	154	29	58	30	23	7	172	542	17	49	808	248	38	63	98	623	92	0	0	53	240	594	383
CBM32	5060	63969	4838	10970	1102	10601	2009	1383	588	8186	240	5723	2159	2198	771	8259	1112	8306	2680	1069	1395	5212	2309	10322	7928	3883	16340	5401	2841	6803	28772	2894	10181	12546	11700	30067	4069	1663	521	17860	102971	43537	85995
CBM34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
CBM35	1940	9236	1164	3731	151	518	583	193	139	1128	91	2162	800	688	236	2847	1412	1006	400	124	203	920	164	2653	1999	1084	6481	2577	1150	4115	4840	747	2706	1274	2294	12827	558	424	414	13181	17296	8641	12300
CBM37	34	196	62	0	0	230	18	54	0	0	0	18	0	0	0	23	5	0	1	3	0	17	3	9	5	9	20	0	0	5	12	0	76	2	57	187	89	10	0	0	980	11	7
CBM38	1353	25312	1832	7276	569	5531	1444	1638	22	3771	304	4238	1665	1643	725	6264	402	4655	951	454	428	1520	857	6833	4771	2367	16431	1761	2201	8133	14763	944	5217	3760	5595	24313	1021	922	159	1758	52646	14258	36265
CBM4	243	2389	519	2538	30	173	74	67	0	42	0	463	192	237	68	1084	20	191	390	85	178	623	80	7234	4441	2000	1920	919	172	823	2935	61	1372	389	674	4586	106	200	39	1108	6717	2581	7331
CBM40	175	3012	95	0	0	0	0	0	39	0	0	49	12	21	8	0	0	0	0	0	0	718	0	0	3	0	2	0	0	0	178	0	58	5	1	6	0	0	8	138	4	114	1002
CBM41	4665	29961	1700	11258	851	24759	366	671	850	6756	195	1868	601	696	151	1278	927	4967	1026	265	915	536	983	1128	1006	547	4184	18	232	1653	48290	1934	1806	6388	3489	8872	4564	165	205	568	13900	6877	4633
CBM42	118	1970	198	111	6	120	78	34	0	897	89	100	98	83	23	138	12	92	1	10	6	27	17	282	182	101	1194	0	29	274	66	45	229	197	301	773	0	22	23	0	1369	185	231
CBM43	5	1125	44	0	3	24	60	5	0	223	0	91	13	5	6	0	0	0	0	0	0	11	0	8	11	2	152	1	30	77	0	0	8	24	29	54	0	0	0	0	0	14	9
CBM44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBM45	0	65	4	7	0	3	1	11	0	0	0	0	10	8	1	0	0	4	0	0	4	0	6	13	6	5	134	0	0	0	0	0	4	10	0	397	15	0	0	0	0	0	0
CBM47	763	12133	1285	7364	66	447	169	128	91	1083	117	2633	829	847	352	6510	558	2751	308	133	271	1527	460	4783	3360	2004	15135	178	2979	10795	20494	857	3993	7194	4694	26067	143	587	230	64	38805	7486	18872
CBM48	3845	42575	2936	15041	1203	31387	4708	5025	523	6570	509	4836	1169	1224	445	4032	1174	6577	7569	1600	1797	4903	4877	13664	10113	3083	11254	1476	1615	12034	50063	3777	10789	14211	8143	26512	4854	1453	7604	5150	47928	26758	58327
CBM5	2147	54144	2142	8595	610	15692	1848	884	157	7380	247	4287	801	862	185	2973	483	8497	2721	536	673	1969	1360	3456	2549	1407	7764	2879	844	2942	27015	1305	4497	7843	10475	51940	12851	527	792	623	27342	27127	17020
CBM50	43306	432500	32177	117218	11008	339354	21246	37606	6082	61249	3149	50084	12516	13230	4339	45107	7774	79119	39305	5576	10393	21771	18212	86883	66313	25129	103941	16706	12064	129430	499726	23265	77038	111130	75643	211026	33598	7022	14630	56366	325911	208410	351775
CBM51	701	14244	933	3876	137	1132	656	629	30	1727	249	2527	1414	1371	603	5231	540	4507	998	252	215	1585	434	4945	3768	2029	17620	201	2904	10462	8406	406	4159	2495	3853	22524	305	579	224	722	38344	12211	39214
CBM54	261	6089	469	3262	6	18229	344	2942	310	3278	1608	1059	126	174	35	2073	74	938	4647	197	263	962	622	4007	4677	1602	1521	1242	151	238	858	209	920	261	718	12791	64	312	20	0	3657	1008	3114
CBM56	350	12260	605	1271	129	337	98	17	59	331	16	651	69	71	16	7	4	1746	24	44	63	268	59	87	64	43	458	0	203	387	9660	142	551	1933	688	979	473	0	0	0	3605	1967	2282
CBM57	1079	34470	2059	2064	464	4661	944	452	67	2310	115	2865	1240	1367	506	5911	223	2424	168	516	488	1935	719	5461	3936	2369	10486	138	1365	5137	1395	474	4817	2618	4020	13404	710	594	208	61	17992	6110	26055
CBM6	4180	71988	5677	9577	1011	7788	2322	931	439	6111	277	7103	1683	1927	659	7176	315	7813	964	735	1250	3759	1142	11870	9117	4049	13536	1795	2280	7629	40852	1843	9804	10004	8313	29659	3660	1488	228	396	49144	22724	36030
CBM60	112	1548	245	220	5	59	31	17	0	98	7	280	153	179	60	570	3	43	15	16	40	130	34	481	375	206	1123	3	208	788	35	638	380	392	423	2567	124	32	8	35	14371	2225	353
CBM61	41	2337	261	1085	7	28	119	0	0	60	0	70	6	11	3	0	2	68	246	0	1	675	7	15	14	3	132	6635	0	343	130	0	1318	10	56	24	13	9	29	8	5565	6355	6159
CBM62	450	3149	260	801	16	435	87	112	0	281	10	551	87	146	49	603	0	223	584	208	207	382	356	969	822	452	1829	13	235	1136	1719	89	660	411	698	4858	59	290	58	50	21338	9604	17764
CBM63	1	203	1	8	0	0	7	0	0	205	48	36	0	0	0	4	0	0	0	0	0	163	0	0	0	0	70	8	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0
CBM64	153	1928	333	132	5	23	5	10	0	54	0	102	34	57	2	364	0	23	133	54	112	655	172	888	675	344	37	29	43	127	1056	35	793	181	285	1132	98	237	214	0	389	1400	305
CBM66	82	3485	289	280	52	3185	319	664	5	1648	65	421	215	265	73	813	283	228	859	39	43	204	124	1794	1531	766	3544	41	793	1195	21432	67	650	446	471	9387	0	311	23	0	8610	2547	6030
CBM67	105	4314	136	1302	82	116	78	90	7	509	12	598	256	255	109	2403	50	237	40	35	38	258	96	2795	1981	1231	4755	41	1259	3413	74	94	995	876	1418	7974	73	122	25	8662	11475	785	6492
CBM69	38	2398	44	274	9	19	0	0	0	0	0	40	0	0	0	0	0	231	0	2	12	22	44	0	0	0	0	15	9	70	849	27	152	2	279	1160	356	7	3	15	204	1006	128
CBM73	279	1792	69	1819	7	318	134	129	0	494	66	1129	67	77	26	189	5	5235	341	54	52	97	166	297	229	89	465	1705	129	181	6248	152	749	4302	1325	2396	4455	132	140	641	2713	3644	4141
CBM8	8	140	3	0	0	0	0	0	0	0	0	36	4	7	0	0	0	8	0	0	0	0	0	0	0	0	33	0	0	0	0	0	8	2	1	0	6	0	0	0	8	0	0
CBM84	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBM85	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0
CBM88	167	1712	650	7	0	11	3	0	0	0	0	143	3	1	1	3	0	5	5	3	2	412	0	13	7	9	98	0	0	2	21	0	0	8	2	0	0	9	0	0	10992	1298	8258
CBM9	532	8244	1243	1571	101	4689	273	453	59	425	3	681	233	276	79	1507	13	1100	270	133	273	1134	419	1833	1360	624	2435	165	148	873	3462	189	2448	3177	1946	3143	849	321	46	29	3944	8688	2013
CE0	1605	33219	3955	4392	296	14513	485	1588	64	2994	73	3174	660	746	284	2784	340	3313	731	292	318	2034	567	3035	2325	1223	7030	247	925	5483	4364	337	3594	3254	4150	8585	653	633	266	1804	12148	5793	12792
CE1	1388	20577	1703	4230	289	5714	1125	1835	161	3181	176	2950	835	878	316	2555	801	2171	3436	344	549	1372	1738	3621	2716	1461	7072	905	994	5668	8149	766	3653	2545	3198	8948	140	412	204	4562	15481	7845	9045
CE11	5755	63241	5613	17752	1798	23018	1269	1799	570	6419	380	7871	2145	2641	862	6636	1342	14427	4724	740	1590	3257	2449	8857	6609	3032	13500	2663	1538	12431	68363	2608	11918	15816	10294	31437	4129	1526	932	1183	36998	29233	33434
CE12	3211	32278	4092	8505	420	34783	2389	2437	377	9742	424	7122	519	539	214	1810	189	3089	1345	291	453	1954	947	3829	2806	1041	5532	98	331	1473	10103	697	3036	4257	3256	8971	773	341	504	380	25035	6978	23376
CE13	2	159	2	0	0	18	18	17	0	0	0	0	9	10	14	104	0	5	0	2	10	20	2	27	29	17	17	0	0	21	0	0	32	23	53	160	0	0	0	0	11	28	11
CE14	517	25268	1330	1341	275	20122	2359	1170	374	8132	414	1881	405	324	150	894	1	2556	180	106	204	630	263	1197	896	463	8015	1066	883	3080	1411	123	1279	1672	1085	3532	43	60	141	0	12789	5611	3333
CE15	64	1666	421	253	1	591	49	155	3	376	18	929	63	55	32	607	0	38	1	9	7	70	22	202	138	70	1128	22	296	778	93	13	255	170	299	1097	41	51	4	49	1453	530	1269
CE16	8	119	5	0	1	8	12	0	0	9	5	12	4	8	7	6	0	4	0	1	1	7	1	33	37	14	23	0	0	46	13	13	43	30	69	94	0	10	0	0	386	34	16
CE17	0	46	0	4	0	493	0	34	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	44	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	8
CE19	767	4603	882	1499	146	292	74	34	46	227	14	934	217	193	76	816	26	588	192	96	162	447	201	607	511	277	2066	16	274	1072	7158	554	641	1326	749	2687	30	105	9	9	4876	529	4066
CE2	615	2632	295	833	126	448	30	9	147	275	0	740	22	49	26	101	0	23	0	14	107	389	91	216	166	68	250	16	0	29	13	12	220	58	135	184	96	22	21	20	29	119	222
CE3	319	10704	794	2083	40	8035	489	720	64	2525	84	1237	407	527	170	791	116	2361	58	155	127	506	217	1509	1241	694	2751	52	577	1145	8228	603	1644	5452	3223	5093	1010	246	106	114	7185	9418	14167
CE4	5135	56691	3794	16567	1058	42262	2732	4654	1048	12058	589	14365	1378	1445	507	7121	807	7329	3104	496	1237	2085	1647	8316	6324	2654	14459	1409	1225	90134	16383	1938	7804	9233	7433	27662	2886	963	695	421	27212	16356	13309
CE5	90	3680	205	56	6	2068	176	130	3	535	67	138	51	19	8	248	0	4	0	7	10	50	11	129	61	43	582	23	76	200	1306	23	68	85	111	346	0	42	34	0	421	73	40
CE6	1229	12467	1122	2389	361	7194	191	257	148	2631	22	1423	588	516	209	2392	104	600	160	237	502	920	520	2189	1789	987	4929	459	371	1769	1834	231	2807	1180	2990	7991	186	401	102	112	10911	4096	6623
CE7	304	7280	754	1321	15	1508	358	461	56	1332	53	830	114	111	43	460	71	898	521	94	59	733	226	441	300	203	1454	18	209	325	606	82	575	265	457	935	21	25	28	0	3062	523	2333
CE8	6700	53651	5785	10791	1287	12953	1331	1361	605	5114	316	8091	1737	1497	632	4689	284	1925	1794	610	1331	3632	1230	6091	4621	2595	16019	191	871	3315	12943	2614	7587	3699	7956	16368	359	1461	470	835	33302	6464	20102
CE9	7795	83902	5011	26564	2695	86696	11166	10291	937	16665	572	11232	4189	4337	1514	10742	1902	19052	7360	1480	2515	4451	4358	26737	20104	8493	21203	1586	3136	29124	190985	13555	32300	41960	27600	69189	14566	3052	15921	22474	107085	53071	216008
GH0	11623	160635	11749	30225	2298	49302	6670	5951	1264	22130	1173	17553	4691	4591	1783	14449	2286	21916	9904	1670	2748	8195	3760	19543	15207	6972	43213	4910	5619	36658	132788	3596	19725	17873	24575	78054	11138	2053	9849	4828	142654	79089	163561
GH1	16722	120353	7679	53283	4462	224127	14013	16566	2138	28597	1168	12867	1355	1261	489	5963	1146	17222	8656	1395	3501	4321	5573	15163	11594	4129	17635	3570	2015	34822	209904	13350	28904	46363	25716	69249	15305	1160	12340	28400	110113	62964	166805
GH10	756	17445	1101	2131	50	7808	608	1201	124	2187	183	2665	384	418	132	1645	265	527	1455	416	342	2590	1261	2551	2005	550	2886	121	425	5588	6198	314	1266	815	1051	4827	125	279	153	54	27502	8642	25484
GH100	2196	31110	2062	5650	609	18531	1047	1781	277	6122	318	3393	1211	1112	416	3927	306	3399	1268	424	747	1451	904	6858	5162	2473	7921	366	538	8996	13743	918	5920	5174	5941	16782	917	1120	306	1115	17014	5714	7404
GH101	1175	39841	3177	3814	335	3834	3850	1666	141	3767	156	3507	1048	963	383	2868	475	4197	1386	409	454	2041	932	3256	2469	1208	10238	952	1442	3335	13519	1159	4012	5440	4375	11041	532	514	325	44	26160	9947	13470
GH102	1449	9745	554	3567	446	4337	115	60	223	1199	35	877	206	225	84	211	17	2293	1478	130	369	339	723	413	314	142	1416	34	363	921	9556	554	731	3102	987	5310	735	19	52	275	4461	3042	3851
GH103	2242	20381	1618	5556	540	8574	477	293	254	4318	64	3180	798	744	333	1750	328	4156	1123	311	550	894	892	3164	2264	1182	4652	224	484	2681	17901	1437	3620	4059	4004	13579	1036	556	303	349	7403	4349	4318
GH104	602	6629	419	1076	139	2192	27	48	107	720	10	566	138	146	47	271	216	271	751	62	168	2275	326	430	324	186	1273	3382	20	595	320	186	421	297	281	1531	233	36	10	233	3572	9373	4710
GH105	4034	32020	5489	8791	629	31074	1887	3831	526	5476	444	5515	292	247	82	1776	448	934	4028	501	671	3110	1421	1608	1406	474	3189	544	295	9940	4717	668	1639	1160	1782	4387	99	112	212	6140	61627	16188	73150
GH106	3019	14810	3374	3067	313	3387	137	409	583	1596	29	1975	232	199	90	761	46	290	1467	222	325	1018	324	1049	601	495	2769	45	48	1062	52	139	582	394	418	1429	3	55	17	0	21801	3584	19984
GH107	5	219	50	58	0	3	0	5	0	0	0	27	10	3	3	6	0	0	0	0	4	30	5	39	39	19	51	0	6	26	21	0	51	18	15	79	0	0	16	0	18	84	8
GH108	488	7081	658	1163	76	18647	370	198	44	1662	30	1070	207	134	95	650	133	460	182	79	154	643	278	785	524	321	1884	694	564	1706	2867	361	978	532	752	2675	32	211	83	48	4359	1274	1119
GH109	1741	14496	1476	4803	335	9141	348	567	315	1996	38	1935	459	458	165	2130	231	2735	937	93	366	494	182	3281	2514	1035	3535	654	518	2014	5204	886	2587	2605	2558	7273	405	297	35	100	15065	11655	9559
GH11	74	545	113	170	1	42	60	4	4	140	10	609	24	20	8	92	0	3	0	5	1	4	6	81	66	39	438	0	27	18	0	23	42	21	48	88	0	18	4	0	38	2	217
GH110	36	300	88	169	1	19	0	0	5	37	0	32	24	27	3	80	0	10	0	0	5	12	4	93	68	28	149	0	0	24	13	10	76	43	31	425	0	40	0	155	5228	2430	10159
GH111	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0
GH112	279	8387	166	1814	4	2018	11	170	27	63	0	212	2	1	0	0	6	1760	95	11	7	52	10	2	1	0	197	272	3	136	11081	216	76	2	77	0	0	0	65	0	1176	55	19
GH113	81	1215	131	84	9	583	121	67	22	437	15	253	65	77	21	248	121	350	140	44	70	139	102	162	250	59	524	35	24	235	989	101	350	123	192	341	69	71	456	0	873	1865	691
GH114	1406	9722	1139	3361	465	4500	446	705	134	2013	167	1205	234	263	76	1297	141	2004	549	122	365	436	479	1112	916	461	1969	498	120	735	10456	666	1914	2279	1815	7999	611	350	184	175	3853	4873	2969
GH115	1317	8942	1872	1517	137	5767	285	861	114	1119	78	2197	132	136	31	471	101	588	1418	221	276	1846	532	1493	1106	389	1758	420	44	773	3597	180	1277	525	793	1611	93	95	43	176	9264	3802	9432
GH116	1287	1483	219	2351	401	538	9	30	221	10	3	48	55	118	20	128	2	47	0	88	288	105	111	305	206	139	837	22	30	142	124	655	284	169	240	6120	381	29	0	0	20003	5737	17824
GH117	704	7038	1173	1849	169	7662	169	205	32	1045	48	1253	566	617	257	2323	347	1285	496	104	223	634	250	3818	2819	1153	3282	103	553	1871	3875	163	2933	1420	2512	9365	2463	420	45	489	33851	17598	29498
GH119	35	1606	6	94	2	104	36	8	0	0	0	7	7	6	2	35	0	24	20	1	5	471	5	24	29	8	315	1	14	34	107	55	42	20	81	303	0	24	9	0	207	14	37
GH12	9418	94336	6060	36090	3069	76473	3953	9343	1657	15913	1184	10554	1943	1557	670	7090	2009	17185	11249	1470	2735	5048	5405	17194	12277	5696	18108	3978	2193	48488	113143	3515	14049	20798	13293	52580	5245	1624	18164	29155	75273	52898	78390
GH120	6	474	31	17	8	1694	116	115	15	323	11	137	31	33	7	132	7	20	0	5	0	27	9	89	51	35	217	5	20	43	0	0	60	61	78	57	0	14	7	0	48	153	152
GH121	27	336	28	40	0	181	195	46	0	863	0	43	4	4	2	12	0	0	0	1	2	4	3	0	0	0	192	17	0	0	0	0	5	8	2	795	18	0	26	0	9	2	18
GH123	0	188	9	70	0	0	0	0	0	16	0	12	1	1	0	0	0	0	0	0	0	0	16	24	15	5	109	11	10	9	508	0	15	6	8	26	9	0	0	18	2030	2453	3440
