	Episesarma_versicolor1	Episesarma_versicolor2	Episesarma_versicolor3	Parasesarma_affine	Parasesarma_continentale	Orisarma_dehaani1	Orisarma_dehaani2	Orisarma_dehaani3	Orisarma_intermedium	Orisarma_sinense	Clistocoeloma_villosum	Fasciarma_fasciatum	Macrophthalmus_definitus1	Macrophthalmus_definitus2	Macrophthalmus_definitus3	Mictyris_brevidactylus	Metaplax_longipes1	Metaplax_longipes2	Metaplax_longipes3	Metaplax_tredecim1	Metaplax_tredecim2	Metaplax_tredecim3	Metaplax_tredecim4	Gelasimus_borealis1	Gelasimus_borealis2	Gelasimus_borealis3	Tubuca_arcuata1	Tubuca_arcuata2	Paraleptuca_splendida1	Paraleptuca_splendida2	Ocypode_ceratophthalmus	Hemigrapsus_penicillatus	Metopograpsus_frontalis1	Metopograpsus_frontalis2	Metopograpsus_frontalis3	Etisus_laevimanus	Leptodius_affinis	Thalamita_danae1	Thalamita_danae2	Scylla_paramamosain	Epixanthus_frontalis1	Epixanthus_frontalis2	Epixanthus_frontalis3
K00575	2335	17156	925	4319	536	8987	492	720	280	4084	162	2219	411	475	115	1004	325	2757	1123	134	477	607	610	730	681	284	3044	83	337	3967	8969	521	1084	1922	915	5325	523	35	84	208	2311	2306	1832
K00577	2	208	7	0	5	0	0	0	0	0	0	0	29	42	9	11	0	0	0	6	5	33	4	15	16	15	86	10	0	0	0	6	28	29	25	230	0	0	0	0	0	0	7
K00584	0	36	4	5	1	0	0	0	0	0	0	0	3	13	10	12	0	19	0	0	0	13	2	9	2	2	25	1	0	0	0	0	3	7	0	131	0	0	0	0	0	0	0
K00586	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00587	72	2020	212	191	38	20	16	64	0	48	0	167	111	102	45	240	100	91	8	43	55	151	37	375	314	165	636	4	8	84	34	46	503	217	373	421	0	22	43	159	280	577	580
K00588	175	4000	573	1007	43	6050	258	771	46	697	83	641	105	138	44	911	229	946	951	133	103	507	333	1520	1137	447	1959	537	251	4734	1711	37	766	363	395	1998	72	73	47	3189	3951	3250	3621
K00590	170	2821	101	468	4	813	106	1252	4	602	0	280	76	117	22	368	108	196	530	46	56	148	148	620	378	98	1552	40	63	739	25140	1447	2484	3595	1233	786	408	6	8897	0	17625	8036	21488
K00591	50	2055	31	264	83	0	6	10	0	0	0	36	0	6	1	0	0	321	0	4	12	20	44	27	11	8	86	0	0	48	764	0	122	656	53	18	0	5	37	0	233	154	116
K00594	6	1376	64	0	0	134	238	73	0	755	65	107	3	4	0	28	0	60	2	1	0	5	9	27	17	16	634	0	18	89	0	0	22	7	27	68	0	0	7	0	5	6	15
K00595	159	2643	240	248	56	255	127	155	53	676	53	77	111	75	68	167	8	127	38	48	44	266	67	425	287	259	662	67	242	526	467	93	297	300	377	2458	7	46	10	46	2359	1232	1350
K00596	199	971	42	65	0	53	63	92	7	341	65	33	11	3	2	8	0	5	0	0	0	0	11	6	6	2	209	1	0	44	0	0	3	11	37	757	4	2	43	0	10	0	9
K00597	0	5	0	0	0	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00598	42	3202	204	229	9	1220	242	282	26	737	155	484	156	87	58	333	6	266	21	21	65	99	21	518	350	235	1372	4	61	439	3134	70	435	685	449	1011	3	69	21	0	1903	227	139
K00599	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	8	0	0	0	0	0	0	0	8	4	4	0	0	0	0	0	18	7	0	7	0	0	14	0	0	34	0	0
K00600	3542	33447	2163	11769	1442	25098	4775	3093	616	5293	237	4649	801	861	311	2819	525	5626	3619	637	1129	1921	1843	9462	7039	2519	8545	1212	961	8609	63882	6355	7188	10484	6119	13697	5163	815	11525	438	41715	19935	63317
K00601	0	19	1	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	4	0	7	0	0	0	11	0	0
K00602	2935	26741	2339	7282	1268	12471	1318	1904	341	4444	473	3962	850	841	327	2262	685	5274	2535	478	972	1657	1349	8678	5761	2012	6999	1245	988	10312	21468	1501	4353	4788	4247	14241	1300	497	14466	1638	23546	13730	24375
K00603	7	799	7	7	0	851	18	129	37	0	3	94	23	15	5	87	36	64	525	64	74	218	193	2172	1466	497	625	96	38	535	11	0	80	31	116	625	2	0	0	6	390	609	234
K00604	1709	17760	1413	6945	869	10980	729	1356	304	3338	213	2644	547	521	228	1843	404	3338	2309	340	593	1280	1275	5502	3947	1425	5165	587	430	7475	32808	2717	5052	8762	4022	16650	3069	364	8978	6938	32109	15028	45466
K00605	1465	19447	1540	3416	371	9395	999	625	251	2850	103	2198	1036	980	306	2687	277	3246	605	318	512	1007	590	4157	3277	1490	6369	603	1042	2396	10718	1113	4647	3335	4234	13393	626	946	266	221	20831	9677	15568
K00606	1363	15528	1107	2683	585	3782	497	195	147	1496	104	1715	580	534	236	1437	204	2366	726	265	386	652	436	1496	1175	664	3765	378	867	1538	10193	675	2095	2300	2035	6023	577	356	205	160	10169	6529	8418
K00608	7	45	5	0	0	0	0	0	20	0	0	0	1	11	1	0	0	0	0	0	0	0	0	1695	1274	238	23	0	0	0	0	0	99	24	90	0	0	0	0	128	4319	1266	6449
K00609	1760	18112	1523	4940	761	11395	1123	1853	218	2854	178	3046	675	656	232	2450	420	3379	1791	345	555	1137	800	4816	3397	1367	5341	500	681	8764	18546	832	2766	3493	2752	9585	873	460	8082	5931	12416	6890	10598
K00610	785	5175	366	2066	308	2492	28	57	99	167	36	463	0	0	0	16	62	982	347	61	139	227	207	43	25	1	70	18	42	267	9397	171	149	852	436	1834	413	55	27	118	2997	2107	2583
K00611	2064	18029	1178	6425	708	8661	1026	1180	276	2995	82	2148	558	481	180	864	339	3261	1950	252	522	847	971	5264	3628	1331	3958	303	739	3686	42688	2040	4311	7105	3937	15204	774	570	9713	1187	31434	12311	55376
K00612	371	5729	703	1020	7	405	210	138	23	199	5	590	450	497	128	1405	457	1659	452	128	182	574	288	954	737	409	2573	95	340	1086	3207	86	1219	560	658	5753	457	104	27	101	2731	2774	2065
K00613	8	855	88	13	11	36	22	13	0	70	16	0	68	56	22	81	0	20	8	21	56	36	19	114	139	72	136	5	56	277	0	0	85	115	299	1089	38	0	0	173	933	164	1011
K00615	5674	64361	5243	17489	2447	34466	3194	3773	808	9161	438	8607	1833	1896	636	4511	1241	11028	6580	1004	1593	4026	2951	15313	11631	3929	14674	3358	1848	20595	43485	2737	8088	8916	8460	21146	2716	1040	18126	12167	49008	33091	64166
K00616	1178	17279	1106	3221	505	9665	821	929	244	2749	86	1815	560	605	171	1566	228	2108	1227	147	335	596	433	2772	2108	1000	4932	569	503	2391	10486	598	2399	2263	2349	6205	643	229	190	558	8661	5449	7571
K00619	94	1333	100	221	8	160	145	73	12	652	30	320	64	58	25	189	67	90	216	4	61	125	64	115	96	59	637	8	0	188	1468	57	115	65	113	664	21	25	14	18	1341	528	1427
K00620	217	7722	491	409	66	1161	676	420	195	1554	115	1030	515	520	130	640	436	801	931	112	169	364	299	2825	2064	766	3342	169	835	1732	2758	299	1328	741	1341	4240	54	203	54	144	9940	2664	9042
K00621	8	248	28	0	0	8	12	10	0	49	0	22	6	1	4	11	0	109	7	0	2	0	1	11	8	4	9	0	0	18	0	0	41	0	14	33	8	0	0	0	71	41	4
K00622	0	72	0	3	0	0	7	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	20	11	12	0	6	0	0	0	0	8	5	11	0	0	0	0	0	0	0	0
K00623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00624	1	77	2	0	0	22	2	0	0	0	0	0	0	0	0	6	0	5	52	0	0	0	0	32	77	10	387	0	0	689	0	0	22	0	11	21	0	0	20	14	732	1493	1315
K00625	187	4347	375	1443	12	3481	364	1010	75	404	49	1093	174	201	44	414	223	457	1498	180	142	543	448	4180	3068	862	2414	334	302	6583	22034	356	1749	1074	1915	5054	74	59	39	7529	10531	3616	14054
K00626	1848	63627	3094	5505	607	10850	4018	1805	195	7298	296	6357	3545	3632	1100	10678	914	6635	1950	787	1250	2762	1374	13465	10261	5828	22420	1404	2472	7841	34505	3431	17219	11446	18874	36632	2065	4345	468	242	29763	11286	11134
K00627	2890	45650	2677	7176	1247	13366	1321	955	869	5751	258	4066	1304	1288	442	3596	760	5800	1548	421	827	1445	981	6682	4978	2165	10409	956	868	3994	54669	1974	6716	7181	6819	16867	1688	771	27620	964	22181	12333	21426
K00630	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00631	3887	22500	1098	6829	1395	10596	368	412	327	2520	29	2713	762	723	280	3504	137	5526	235	324	833	752	625	3124	2469	1613	4004	146	693	1471	22277	1711	5411	5984	4358	14868	1617	785	309	502	4792	6806	3059
K00632	3832	28380	1556	7067	1644	11535	1132	734	448	3783	115	3327	779	855	334	2247	197	5291	291	332	774	889	547	2406	1755	988	6176	682	584	2125	25427	1626	3492	5392	4342	11185	1510	454	443	1137	9252	7572	7039
K00633	302	1640	76	915	11	817	58	24	3	805	23	73	25	41	9	145	0	1021	106	5	15	137	104	94	55	28	224	2	1	114	678	94	246	724	363	1589	314	8	10	92	163	893	546
K00634	305	3975	495	1300	27	1283	53	60	47	140	58	299	69	92	23	307	119	474	1594	183	151	666	710	2342	1710	494	1111	497	157	2278	210	97	743	139	430	1640	34	44	14	61	4145	1944	3552
K00635	257	15077	577	591	185	484	687	302	0	86	4	624	1918	1964	509	6955	269	2154	345	339	621	1360	642	5864	4683	2809	11510	104	1761	2061	63	1311	8893	3500	8361	13347	166	1146	62	193	4280	456	1333
K00638	34	2612	51	844	2	214	12	42	2	322	0	122	10	22	6	106	11	1270	39	11	8	7	100	52	32	28	28	3	66	156	5837	44	378	2326	745	230	671	23	64	202	963	2547	849
K00639	1622	15960	1540	4818	638	6017	273	457	169	1421	46	2053	418	472	168	3466	263	3755	1785	266	612	1513	622	6673	4960	1916	3619	1274	322	5989	13811	867	3427	2933	2575	7834	927	365	245	6274	18377	12623	18614
K00640	1785	17929	1509	5243	676	9811	732	708	268	2741	94	2513	595	536	172	1408	241	3180	1354	202	458	703	625	2823	2307	923	3701	764	617	3252	21099	716	2386	2571	2732	8190	806	280	210	331	13530	9371	12307
K00641	320	9455	950	353	184	790	573	404	6	1737	100	1838	865	748	276	1634	421	1207	945	196	244	721	311	2950	2025	1084	5233	646	827	2055	2256	358	2712	1567	2136	3687	70	361	32	29	6493	1931	4379
K00643	149	4101	400	226	144	235	137	34	17	692	20	521	295	149	56	463	196	374	209	97	112	350	155	1463	1044	458	1055	201	237	1298	55	285	1018	792	1022	3540	22	89	48	0	2485	839	827
K00645	1236	15453	1029	5355	327	13343	826	1534	249	2559	178	2484	532	502	174	2041	422	2998	2381	287	351	1215	1086	5373	4170	1528	4682	674	671	8002	13112	894	2740	2794	2489	8711	656	320	302	939	13830	7841	15243
K00646	0	5	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	57	4	2	0	0	0	0	0	13	410	0	0	0	0	300	6	0	18	0	0	0	0	0	1	4
K00647	2151	19024	918	5650	697	6105	371	162	233	2575	56	3348	501	494	175	1275	33	3035	319	183	469	1237	464	1305	1003	536	3615	50	486	1137	14733	988	2178	4663	2357	11022	843	388	467	279	3484	3309	2441
K00648	2329	27128	2493	8738	675	10403	1353	1576	382	3404	274	3726	774	870	275	3102	437	4460	3295	369	638	1988	1166	6093	4584	2100	7124	1935	763	8779	22772	1063	3990	6255	2979	12681	1301	321	370	1069	18884	14166	17061
K00649	3	29	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
K00650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00651	912	9782	674	2516	204	5474	117	420	123	1179	18	925	275	237	81	680	149	1437	389	110	192	426	321	1745	1543	564	683	83	233	730	8854	378	1199	1700	1190	5537	580	127	138	303	4629	3381	5440
K00652	992	13090	596	2806	297	4321	241	150	132	2188	50	1729	454	583	108	1236	256	3132	600	105	293	511	292	2588	1788	780	3832	485	551	1486	12009	744	2055	2665	1863	5890	682	278	78	176	13809	5900	13268
K00653	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00654	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	5	0	0	0	0	0	0	0	2	0	0	6	0	0	0	65	0	0	0	0	0	0	0	0	0	8	1	11
K00655	2213	33317	2600	10196	581	19641	3797	3011	234	6894	218	4830	1015	1013	338	4002	603	4619	2827	477	678	1489	1359	8712	6394	2541	10729	1690	1122	11160	44891	3542	9688	12595	6013	21024	2844	743	9992	8559	37507	17152	54355
K00656	3066	30930	2294	11207	1246	36677	1632	3545	453	6453	1061	6366	750	875	130	1790	427	5110	2464	362	732	1753	1326	10321	7781	1695	5461	1385	495	11829	21893	720	3215	8209	6489	17091	3800	278	311	15424	27841	19607	44060
K00657	859	11597	888	3155	246	5597	248	542	303	1079	42	977	131	132	25	1119	84	3333	962	139	323	666	428	871	598	334	1507	578	130	781	7573	476	1751	3051	1812	2862	1275	220	96	49	4329	5471	2985
K00658	1912	21969	2204	4430	629	6313	1327	585	244	3306	123	3081	754	735	248	2355	606	4070	1844	283	544	1639	1103	3109	2378	984	5411	1348	620	3267	15364	1039	4096	3381	2888	9560	869	590	337	228	8398	9597	3171
K00659	0	39	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00660	0	29	2	0	0	0	0	0	0	61	22	0	0	0	0	27	0	246	3	0	0	0	0	3	0	1	7	0	0	14	0	0	0	0	0	7	0	0	0	0	113	0	0
K00661	1796	19204	1336	4798	280	6262	486	889	492	2438	126	1667	99	145	34	659	95	3157	717	98	268	623	564	689	429	289	979	36	48	792	14087	564	1080	2530	2077	2949	1344	128	248	334	6496	7108	8050
K00662	2	1001	31	120	2	1124	7	79	0	172	4	60	28	11	13	147	130	3	13	13	11	41	80	66	66	42	235	151	78	193	293	12	116	58	61	826	0	20	17	0	678	248	92
K00663	488	2346	203	588	136	2297	152	99	133	850	37	344	29	23	8	102	0	937	83	13	100	119	14	117	61	50	401	0	68	180	2859	124	37	208	107	353	93	5	43	43	1124	261	293
K00665	12	150	10	14	1	6	3	39	0	200	0	0	34	17	23	80	1	11	76	8	5	23	4	125	110	56	34	410	10	22	57	18	495	61	210	139	6	28	11	0	31	372	243
K00666	1288	59494	2766	2286	574	2528	2996	1392	62	3955	203	4628	3013	2866	1054	9661	444	4593	394	686	1127	2430	1295	10196	7410	4354	20346	298	2959	6238	1407	2550	13603	6911	12905	32973	812	2100	313	11	28318	7244	8199
K00667	0	20	0	0	0	73	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00668	1	50	6	0	0	73	0	3	0	0	0	0	0	0	0	0	0	31	2	0	0	0	0	0	0	0	43	0	0	0	0	0	7	13	2	365	0	0	0	0	0	0	0
K00670	9	806	26	494	2	350	22	59	0	40	0	0	10	13	3	4	0	29	84	0	5	0	0	877	587	89	105	0	0	88	2923	0	24	20	32	237	0	0	0	0	1812	637	2455
K00672	9	562	35	68	40	4	8	0	0	10	13	41	34	24	14	62	0	0	0	12	5	65	15	64	82	22	300	1	138	281	0	7	42	76	99	478	0	0	0	0	538	12	0
K00673	1885	11290	570	3877	773	5120	83	43	187	1126	27	1479	61	58	17	156	138	2173	39	96	351	226	214	100	54	30	571	30	111	467	10260	717	422	1938	813	2199	745	47	138	195	1457	1889	1224
K00674	1596	15488	959	3851	570	6683	805	540	204	2136	129	1947	464	514	114	1070	293	3076	1491	160	356	601	725	2000	1408	734	3287	558	677	4714	11041	858	2221	2335	2055	6789	784	266	224	291	6927	4733	5158
K00675	209	1040	69	682	2	3009	82	13	38	299	44	228	37	9	15	73	0	468	1	3	39	29	63	51	42	25	508	4	26	111	1444	39	238	1215	548	773	505	9	0	39	1181	1495	491
K00677	1334	10578	829	3175	438	3902	112	109	110	922	27	1297	594	615	439	1031	268	2223	1232	203	344	640	591	1757	1263	573	2550	499	244	1208	9780	599	2029	2155	1728	5306	574	279	146	225	8432	6184	7553
K00678	0	65	0	0	0	7	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	7	0	0	0	0	0	13	0	18	0	0	132	0	0
K00680	0	0	0	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
K00681	4660	39838	2824	7017	1748	18679	907	969	916	5548	282	3928	2081	2246	860	6543	823	7397	665	604	1349	1754	936	8161	6121	3319	12254	989	2477	4684	20011	2694	10031	7524	9712	21547	2139	1033	261	326	15216	10893	7765
K00682	7	455	33	0	4	19	13	4	0	51	0	24	38	13	1	15	0	3	5	0	3	7	6	35	37	10	112	0	0	19	0	0	84	28	71	65	0	0	0	0	0	7	19
K00683	101	1980	375	72	10	153	31	28	7	168	0	319	52	51	18	364	71	521	539	88	79	403	181	409	297	225	429	372	53	131	759	78	548	162	478	801	21	80	38	5	4282	1537	2983
K00684	800	8856	705	2197	244	3289	181	175	143	934	37	1051	378	396	126	807	273	1777	487	83	221	343	173	1170	925	489	2083	405	46	1503	7290	403	1488	1528	1244	4395	434	173	153	93	5216	4053	2891
K00685	4	2	5	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00686	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00687	0	0	0	0	0	16	2	148	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	8	0	0	0	0	19	0	0	0	0	0	0	0
K00688	3422	36660	2001	9391	1229	29383	2038	2658	526	6248	364	4173	1574	1853	581	4788	822	5944	3136	690	1016	2530	1904	13151	9215	3481	14515	1622	1489	14943	19298	1133	6386	6775	6392	20695	1480	295	355	670	23422	12344	19559
K00689	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00690	455	10218	1035	3255	120	1826	112	600	90	500	15	587	660	703	214	1580	425	310	657	211	200	865	517	1985	1711	741	1845	81	546	7099	891	396	3789	1598	2638	4573	1580	394	261	72	6413	2547	6532
K00691	298	4496	1046	559	15	457	34	492	106	22	10	317	49	81	34	323	0	19	10	21	86	510	32	763	601	188	237	24	84	286	1025	70	692	157	393	726	6	95	50	25	7236	5027	7701
K00692	3	4241	77	8	0	4	33	5	0	292	0	12	0	0	0	0	0	0	0	0	0	0	7	0	0	0	46	0	0	11	0	0	8	9	16	0	0	0	0	0	12	0	0
K00693	98	902	346	27	1	3	1	0	0	0	0	0	28	21	4	47	0	6	10	2	19	326	12	155	104	56	29	0	40	38	0	12	174	17	18	49	0	51	0	0	0	8	21
K00694	1448	6519	450	2547	465	22199	684	262	232	5754	14	830	62	92	16	96	2	239	16	61	330	162	325	234	161	83	2290	16	142	623	11349	471	652	205	451	911	1206	0	23	0	1243	161	136
K00695	45	633	59	4	18	29	6	25	0	7	0	2	94	163	40	190	0	250	26	29	14	98	32	155	173	98	518	6	10	114	0	4	282	177	134	1145	0	0	0	0	0	0	1
K00696	132	3055	197	274	15	48	34	138	24	961	0	55	346	439	186	1028	282	339	59	50	69	139	154	1031	829	489	1220	38	81	566	41	68	1398	539	750	2689	53	24	2	0	41	15	32
K00697	1135	6346	479	1262	387	4837	811	328	193	2663	100	741	337	335	90	738	25	294	27	101	259	212	161	486	313	200	3184	15	233	972	0	313	239	371	482	1238	0	2	49	0	1886	104	154
K00698	0	0	0	0	0	9	5	2	0	0	0	0	0	0	0	5	0	1	1	0	0	0	0	0	0	0	4	0	0	5	0	0	4	7	32	0	0	0	0	0	0	0	0
K00699	10	688	20	9	0	24	28	24	0	4	0	6	1	2	0	19	0	0	0	0	0	6	0	21	9	4	112	0	0	62	0	7	32	22	103	299	0	0	6	0	17	10	22
K00700	3226	37129	3389	6572	850	19578	1971	1717	397	5747	452	3700	1245	1298	399	3765	801	5630	2287	605	872	3282	1354	7331	5193	1855	9546	2723	1179	6791	18720	1079	5184	5997	4095	14041	1581	341	675	272	20021	18333	14482
K00701	1037	864	190	282	0	61	11	20	0	177	6	409	26	72	26	165	0	16	0	13	0	8	4	104	76	79	321	0	39	103	0	102	156	51	102	353	260	18	0	17	0	1	99
K00702	1529	6978	719	2656	353	604	370	119	271	1309	13	737	206	130	65	344	14	41	320	235	399	735	555	2490	1794	467	1101	52	24	238	48	631	760	328	609	5122	263	34	17	200	9246	2312	13307
K00703	1747	15702	1707	4081	428	12637	269	811	245	2342	214	1614	681	824	297	3018	576	3494	2016	413	624	1118	1093	7819	5636	1674	5018	1346	270	5258	11851	642	3780	3486	2513	11054	962	234	166	310	17954	10410	15160
K00705	2363	26324	1362	7046	985	15622	692	1500	368	3796	404	2919	675	771	224	3135	702	5220	1897	285	663	886	1094	5764	4303	1802	7558	1494	726	11833	16882	1041	3394	5267	3970	9890	1475	135	292	464	18724	9433	17526
K00709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	9	0	0	0	0	0	0	0	0	0	6	0	0	0	0	14	400	0
K00710	1	192	5	5	0	15	42	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13	6	0	14	0	0	0	0	0	14	0	0	23	0	0	1	0	0	0	14
K00712	14	1930	402	107	9	53	70	365	7	554	9	144	41	27	20	35	0	54	225	6	6	49	29	159	181	55	471	682	24	198	851	14	359	383	14	945	38	45	6	206	2355	1623	1159
K00713	15	384	30	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4	15	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	0	0
K00718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	12	15	0	0	0	0	0	0	0	0	0	0
K00720	10	611	28	50	0	66	35	105	0	271	13	16	11	20	4	9	0	0	0	0	19	6	29	12	9	7	177	3	10	53	0	0	35	8	2	37	0	0	6	0	628	39	6
K00721	1088	26024	2638	3040	152	1895	820	745	187	3737	106	2520	717	750	284	2340	379	2505	1413	270	322	1731	618	2674	2018	934	7567	1054	867	4207	4295	230	4055	3799	2767	6861	752	250	318	74	28464	17307	14646
K00725	0	48	2	0	0	0	0	0	0	0	0	0	28	39	0	4	0	0	0	0	0	0	0	6	1	4	8	0	0	0	0	0	2	1	4	0	0	0	0	0	0	0	0
K00726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
K00727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	9	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00728	28	4543	175	77	5	2214	689	804	210	1593	74	649	113	66	14	208	31	65	503	6	21	77	74	82	61	31	1719	196	77	475	0	18	83	129	129	119	0	12	4	0	187	28	59
K00729	29	1136	40	51	1	276	26	12	0	89	22	23	32	9	7	345	0	98	9	2	0	12	6	112	119	75	398	6	116	148	10	98	127	68	80	144	0	54	6	0	3678	891	237
K00733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
K00734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0
K00737	2	43	21	0	0	28	6	16	0	0	0	0	1	1	0	15	0	15	0	0	0	0	0	0	0	0	38	0	0	4	0	0	11	0	0	5	0	0	0	0	64	0	0
K00743	16	227	12	0	0	17	10	19	0	7	0	29	5	8	3	38	0	0	0	0	4	23	11	27	30	11	22	0	0	5	0	0	24	2	23	59	13	6	0	0	0	0	10
K00745	1	179	6	287	0	592	21	98	0	0	0	27	4	1	2	0	20	0	0	0	0	0	0	125	181	0	6	0	0	14	281	0	7	1	0	10	0	0	0	10	283	567	257
K00746	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00748	1551	12577	1114	3983	398	4641	156	126	212	1345	34	1749	411	454	159	1270	448	2973	1931	188	405	676	694	2293	1604	698	2961	598	397	2778	13611	779	2723	2715	2186	6893	803	256	241	264	11250	9052	9478
K00749	0	8	1	0	0	0	4	0	0	0	0	6	2	8	1	0	0	6	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0
K00750	7	175	28	314	0	9	0	0	0	5	9	9	9	1	6	20	29	8	260	56	30	145	126	977	707	78	17	0	0	24	30	0	15	15	18	421	0	0	0	0	88	179	249
K00752	120	1970	93	3	1	143	151	122	6	511	48	95	17	28	7	116	4	45	188	10	51	130	85	71	38	17	555	7	41	547	1059	23	97	78	41	401	113	0	7	0	50	57	0
K00753	0	20	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00754	1659	17148	1373	4108	68	1207	128	398	75	1067	56	1199	360	344	112	1372	206	2313	909	55	203	347	174	1288	912	507	2536	484	484	1738	7404	306	2120	2926	2278	7941	1096	166	199	495	12259	9880	7721
K00756	82	1373	74	3523	1	18748	2931	2777	154	543	155	1055	50	90	29	775	57	48	873	129	93	385	449	4653	3434	1006	1633	156	348	8037	31616	2754	5333	7206	3324	9511	3359	14	12109	9240	24208	8690	51254
K00757	1455	8831	853	2635	393	3664	81	101	240	1146	16	753	102	84	39	261	169	2623	656	113	247	424	249	784	492	181	564	550	349	755	7717	509	927	2250	985	2265	840	44	106	264	8641	6465	9089
K00758	1755	13227	677	3754	637	6275	778	266	208	2630	97	1165	194	263	134	856	189	2682	993	151	359	354	630	1408	990	495	2564	311	136	1162	10631	722	1375	2799	1668	6662	939	407	219	272	2502	2679	2001
K00759	738	7887	590	2704	299	5686	370	762	328	1809	143	1126	129	115	65	764	164	1477	1466	165	294	658	641	2897	2020	636	2015	630	425	4578	6870	254	946	1433	979	3740	448	56	4792	3436	6658	3007	8095
K00760	1127	10408	891	3991	299	13248	2146	2317	140	1796	80	1458	311	394	117	1141	142	1360	527	150	261	553	444	3022	2189	667	2124	413	213	4967	24701	2295	2938	4780	2205	8452	2398	223	9636	3720	18244	8682	30095
K00761	1141	10040	827	4648	288	15178	2163	2052	153	1719	141	1960	183	194	61	933	177	1549	1494	214	314	710	716	4470	3213	990	2382	657	179	4106	27777	2522	3082	4829	2171	4910	2613	289	6234	673	21258	8686	36194
